time,x,y,z,degree,deltax,deltay,deltaz,resultant,moving,Turning
2.96787E+14,0.61735535,8.659622,4.737793,-228.72844,-0.88056945,0.30867,-0.6795655,1.154334871,1,Left
2.96787E+14,-0.2632141,8.968292,4.0582275,-228.21434,0.25842284,0.136399,-0.0263215,0.293393717,0,Left
2.96787E+14,-0.00479126,9.104691,4.031906,-228.3145,0.40438843,-0.035889,0.6628114,0.777262487,1,Left
2.96787E+14,0.39959717,9.068802,4.6947174,-228.51483,0.14836123,-0.05983,0.0933226,0.185202028,0,Left
2.96787E+14,0.5479584,9.008972,4.78804,-228.17874,0.3206329,-0.200989,-0.069397,0.384731047,0,Left
2.96787E+14,0.8685913,8.807983,4.718643,-227.78293,-0.4546356,0.014359,-0.3278196,0.560682976,1,Left
2.96787E+14,0.4139557,8.822342,4.3908234,-227.43709,0.2943268,-0.131607,-0.2895204,0.433325201,1,Left
2.96787E+14,0.7082825,8.690735,4.101303,-226.71959,0.6316986,-0.222534,-0.4929198,0.831585493,1,Left
2.96787E+14,1.3399811,8.468201,3.6083832,-226.84392,-0.3062744,0.055038,-0.3972168,0.504593278,1,Left
2.96787E+14,1.0337067,8.523239,3.2111664,-227.36661,-0.30149845,-0.071792,0.9044952,0.956120794,1,Left
2.96787E+14,0.73220825,8.451447,4.1156616,-228.16136,0.21774295,0.445068,0.1100617,0.507554031,1,Left
2.96787E+14,0.9499512,8.896515,4.2257233,-228.09782,-0.22492984,-0.40918,-0.1842499,0.501965866,1,Left
2.96787E+14,0.72502136,8.487335,4.0414734,-228.13837,-0.796798704,0.715454,0.2081756,1.090916899,1,Left
2.96787E+14,-0.071777344,9.202789,4.249649,-228.14859,-0.736999516,0.504898,1.198807,1.495068059,1,Left
2.96787E+14,-0.80877686,9.707687,5.448456,-228.19325,1.53140259,-0.507278,-0.0143587,1.613298185,1,Left
2.96787E+14,0.72262573,9.200409,5.4340973,-227.32808,1.19641117,-0.751358,-0.3565216,1.457067666,1,Left
2.96787E+14,1.9190369,8.449051,5.0775757,-226.52531,-0.8494416,0.052643,0.1148529,0.858786065,1,Left
2.96787E+14,1.0695953,8.501694,5.1924286,-225.57161,-1.021743738,0.698715,-0.8781738,1.517679854,1,Left
2.96787E+14,0.047851562,9.200409,4.3142548,-224.86613,-0.064605712,-0.145966,-0.8805542,0.894905397,1,Left
2.96788E+14,-0.01675415,9.054443,3.4337006,-224.97603,1.58166505,-1.1246334,-0.1603241,1.947349078,1,Left
2.96788E+14,1.5649109,7.9298096,3.2733765,-225.70296,-0.373291,0.0406799,0.7537385,0.842094265,1,Left
2.96788E+14,1.1916199,7.9704895,4.027115,-226.34026,-0.97148135,0.9571385,0.6149596,1.496016521,1,Left
2.96788E+14,0.22013855,8.927628,4.6420746,-226.2957,0.04307555,0.114852,-0.2081756,0.241626914,0,Left
2.96788E+14,0.2632141,9.04248,4.433899,-226.01482,0.59580995,-0.265609,0.150757,0.669526184,1,Left
2.96788E+14,0.85902405,8.776871,4.584656,-225.95714,0.19860835,-0.373276,0.7321928,0.845509636,1,Left
2.96788E+14,1.0576324,8.403595,5.3168488,-225.76112,-0.50010677,0.215347,-0.5503388,0.774179505,1,Left
